POSTE;DATE;RR;QRR;DRR;QDRR;TN;QTN;HTN;QHTN;TX;QTX;HTX;QHTX;TM;QTM;TMNX;QTMNX;TNSOL;QTNSOL;TN50;QTN50;DG;QDG;TAMPLI;QTAMPLI;TNTXM;QTNTXM;PMERM;QPMERM;PMERMIN;QPMERMIN;FFM;QFFM;FXI;QFXI;DXI;QDXI;HXI;QHXI;FXY;QFXY;DXY;QDXY;HXY;QHXY;FF2M;QFF2M;FXI2;QFXI2;DXI2;QDXI2;HXI2;QHXI2;FXI3S;QFXI3S;DXI3S;QDXI3S;HXI3S;QHXI3S;UN;QUN;HUN;QHUN;UX;QUX;HUX;QHUX;DHUMI40;QDHUMI40;DHUMI80;QDHUMI80;TSVM;QTSVM;DHUMEC;QDHUMEC;UM;QUM;INST;QINST;GLOT;QGLOT;DIFT;QDIFT;DIRT;QDIRT;SIGMA;QSIGMA;INFRART;QINFRART;UV_INDICEX;QUV_INDICEX;NB300;QNB300;BA300;QBA300;NEIG;QNEIG;BROU;QBROU;ORAG;QORAG;GRESIL;QGRESIL;GRELE;QGRELE;ROSEE;QROSEE;VERGLAS;QVERGLAS;SOLNEIGE;QSOLNEIGE;GELEE;QGELEE;FUMEE;QFUMEE;BRUME;QBRUME;ECLAIR;QECLAIR;ETPMON;QETPMON;ETPGRILLE;QETPGRILLE;UV;QUV;TMERMAX;QTMERMAX;TMERMIN;QTMERMIN;HNEIGEF;QHNEIGEF;NEIGETOTX;QNEIGETOTX;NEIGETOT06;QNEIGETOT06
73296005;20250301;0,0;1;;;-12,3;1;2340;9;1,7;1;1205;9;-5,6;1;-5,30;1;;;;;1426;9;14,0;1;-5,3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;43;1;1206;9;66;1;2106;9;0;9;0;9;2,3;9;;;56;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,1;9;;;;;;;;;131;1;130;1
73296005;20250302;0,0;1;;;-11,0;1;729;9;5,5;1;1303;9;-4,2;1;-2,75;1;;;;;1179;9;16,5;1;-2,8;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;31;1;1304;9;71;1;733;9;134;9;0;9;2,3;9;;;52;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,5;9;;;;;;;;;130;1;130;1
73296005;20250303;0,0;1;;;-9,4;1;817;9;8,6;1;1226;9;-3,0;1;-0,40;1;;;;;1062;9;18,0;1;-0,4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21;1;1221;9;60;1;822;9;493;9;0;9;2,0;9;;;42;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,8;9;;;;;;;;;129;1;129;1
73296005;20250304;0,1;1;;;-9,8;1;608;9;8,2;1;1156;9;-2,8;1;-0,80;1;;;;;;;18,0;1;-0,8;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24;1;944;9;66;1;624;9;395;9;0;9;2,2;9;;;44;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,8;9;;;;;;;;;128;1;128;1
73296005;20250305;0,1;1;;;-7,3;1;615;9;4,5;1;1017;9;-2,3;1;-1,40;1;;;;;1036;9;11,8;1;-1,4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21;1;1023;9;61;1;1753;9;673;9;0;9;2,1;9;;;41;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,0;9;;;;;;;;;127;1;127;1
73296005;20250306;0,0;1;;;-6,7;1;533;9;3,1;1;1110;9;-2,3;1;-1,80;1;;;;;1033;9;9,8;1;-1,8;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27;1;1044;9;64;1;1820;9;309;9;0;9;2,5;9;;;48;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,2;9;;;;;;;;;127;1;126;1
73296005;20250307;0,0;1;;;-6,2;1;2044;9;3,1;1;1212;9;-1,7;1;-1,55;1;;;;;1012;9;9,3;1;-1,6;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;38;1;110;9;68;1;2351;9;68;9;0;9;2,7;9;;;50;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,7;9;;;;;;;;;126;1;125;1
73296005;20250308;0,0;1;;;-6,8;1;2353;9;6,4;1;1356;9;0,2;1;-0,20;1;;;;;718;9;13,2;1;-0,2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;42;1;1425;9;71;1;134;9;0;9;0;9;3,5;9;;;56;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,7;9;;;;;;;;;125;1;124;1
73296005;20250309;7,0;1;;;-3,4;1;207;9;3,3;1;1036;9;0,4;1;-0,05;1;;;;;470;9;6,7;1;-0,1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40;1;353;9;95;1;2334;9;3;9;169;9;3,8;9;;;60;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,8;9;;;;;;;;;131;1;121;1
73296005;20250310;2,4;1;;;-5,5;1;730;9;4,9;1;1048;9;-0,8;1;-0,30;1;;;;;1024;9;10,4;1;-0,3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41;1;1323;9;96;1;20;9;0;9;363;9;3,8;9;;;67;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,4;9;;;;;;;;;135;1;135;1
73296005;20250311;0,0;1;;;-4,3;1;715;9;6,0;1;1205;9;0,0;1;0,85;1;;;;;864;9;10,3;1;0,9;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40;1;1205;9;93;1;12;9;4;9;180;9;3,8;9;;;63;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,5;9;;;;;;;;;128;1;127;1
73296005;20250312;4,1;1;;;-3,2;1;457;9;5,0;1;1126;9;-1,2;1;0,90;1;;;;;1047;9;8,2;1;0,9;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;54;1;1123;9;95;1;1744;9;0;9;658;9;4,2;9;;;76;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,3;9;;;;;;;;;131;1;125;1
73296005;20250313;0,1;1;;;-7,5;1;143;9;1,3;1;1202;9;-4,3;1;-3,10;1;;;;;1394;9;8,8;1;-3,1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;36;1;1208;9;91;1;611;9;23;9;543;9;3,2;9;;;72;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,2;9;;;;;;;;;131;1;131;1
73296005;20250314;0,9;1;;;-9,5;1;159;9;6,9;1;1100;9;-3,0;1;-1,30;1;;;;;1250;9;16,4;1;-1,3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;38;1;1101;9;92;1;647;9;11;9;801;9;3,8;9;;;78;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,1;9;;;;;;;;;128;1;127;1
73296005;20250315;3,3;1;;;-3,6;1;1;9;5,8;1;1121;9;-0,9;1;1,10;1;;;;;939;9;9,4;1;1,1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41;1;1032;9;96;1;1726;9;0;9;491;9;4,0;9;;;71;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,3;9;;;;;;;;;129;1;126;1
73296005;20250316;0,2;1;;;-7,3;1;633;9;3,4;1;1204;9;-4,7;1;-1,95;1;;;;;1372;9;10,7;1;-2,0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;45;1;1154;9;95;1;1920;9;0;9;1164;9;3,6;9;;;85;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;9;;;;;;;;;130;1;129;1
73296005;20250317;0,0;1;;;-10,6;1;352;9;5,4;1;1205;9;-3,5;1;-2,60;1;;;;;1038;9;16,0;1;-2,6;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27;1;1013;9;82;1;219;9;319;9;79;9;2,5;9;;;55;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,4;9;;;;;;;;;125;1;124;1
73296005;20250318;0,0;1;;;-6,8;1;629;9;3,8;1;1143;9;-2,6;1;-1,50;1;;;;;1027;9;10,6;1;-1,5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29;1;2250;9;72;1;622;9;138;9;0;9;2,7;9;;;53;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,7;9;;;;;;;;;124;1;123;1
73296005;20250319;0,0;1;;;-7,3;1;602;9;4,7;1;1511;9;-1,4;1;-1,30;1;;;;;907;9;12,0;1;-1,3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16;1;1151;9;54;1;1929;9;947;9;0;9;2,0;9;;;36;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,2;9;;;;;;;;;124;1;123;1
73296005;20250320;0,0;1;;;-4,2;1;401;9;7,6;1;1137;9;1,3;1;1,70;1;;;;;497;9;11,8;1;1,7;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;39;1;1136;9;68;1;401;9;11;9;0;9;3,8;9;;;57;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,9;9;;;;;;;;;124;1;123;1
73296005;20250321;2,0;1;;;-0,1;1;2107;9;8,3;1;1107;9;4,8;1;4,10;1;;;;;74;9;8,4;1;4,1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;35;1;1119;9;93;1;2248;9;297;9;73;9;4,2;9;;;50;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,6;9;;;;;;;;;122;1;119;1
73296005;20250322;1,0;1;;;-0,7;1;2252;9;5,8;1;1228;9;1,5;1;2,55;1;;;;;127;9;6,5;1;2,6;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;36;1;632;9;88;1;0;9;89;9;34;9;3,6;9;;;54;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,4;9;;;;;;;;;121;1;120;1
73296005;20250323;0,6;1;;;-5,6;1;654;9;5,3;1;1446;9;-0,2;1;-0,15;1;;;;;911;9;10,9;1;-0,2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;39;1;1101;9;94;1;119;9;18;9;160;9;3,6;9;;;61;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,5;9;;;;;;;;;119;1;119;1
73296005;20250324;0,2;1;;;-5,1;1;506;9;5,9;1;918;9;-1,3;1;0,40;1;;;;;882;9;11,0;1;0,4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;39;1;920;9;79;1;1443;9;6;9;0;9;3,6;9;;;64;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,5;9;;;;;;;;;117;1;117;1
73296005;20250325;0,0;1;;;-6,3;1;655;9;4,8;1;1359;9;-0,2;1;-0,75;1;;;;;715;9;11,1;1;-0,8;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41;1;1035;9;94;1;2200;9;0;9;261;9;4,0;9;;;67;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,5;9;;;;;;;;;116;1;116;1
73296005;20250326;0,0;1;;;-4,4;1;727;9;5,7;1;1337;9;-0,1;1;0,65;1;;;;;813;9;10,1;1;0,7;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44;1;1333;9;93;1;1;9;0;9;196;9;4,1;9;;;69;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,4;9;;;;;;;;;113;1;113;1
73296005;20250327;0,0;1;;;-4,7;1;707;9;7,3;1;1225;9;0,3;1;1,30;1;;;;;703;9;12,0;1;1,3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;38;1;1225;9;84;1;1840;9;17;9;66;9;4,0;9;;;66;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,8;9;;;;;;;;;110;1;109;1
73296005;20250328;0,0;1;;;-7,0;1;515;9;6,1;1;1015;9;-0,6;1;-0,45;1;;;;;846;9;13,1;1;-0,5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;36;1;954;9;88;1;1839;9;86;9;195;9;3,9;9;;;66;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,7;9;;;;;;;;;108;1;107;1
73296005;20250329;0,2;1;;;-2,8;1;437;9;2,2;1;1444;9;-1,4;1;-0,30;1;;;;;1264;9;5,0;1;-0,3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;63;1;138;9;95;1;2124;9;0;9;1102;9;4,7;9;;;85;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;9;;;;;;;;;105;1;105;1
73296005;20250330;0,0;1;;;-2,2;1;448;9;5,1;1;1438;9;0,4;1;1,45;1;;;;;697;9;7,3;1;1,5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;53;1;1431;9;95;1;120;9;0;9;535;9;4,6;9;;;75;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,7;9;;;;;;;;;102;1;102;1
73296005;20250331;0,0;1;;;-3,5;1;538;9;5,7;1;1403;9;-0,7;1;1,10;1;;;;;875;9;9,2;1;1,1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44;1;1341;9;88;1;147;9;0;9;387;9;3,9;9;;;69;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,0;9;;;;;;;;;99;1;98;1
73296005;20250401;0,9;1;;;-7,2;1;521;9;2,6;1;1056;9;-3,0;1;-2,30;1;;;;;1244;9;9,8;1;-2,3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;39;1;1617;9;81;1;145;9;12;9;42;9;3,0;9;;;61;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,8;9;;;;;;;;;96;1;96;1
73296005;20250402;1,8;1;;;-3,8;1;2254;9;1,7;1;1350;9;-0,5;1;-1,05;1;;;;;791;9;5,5;1;-1,1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;58;1;1550;9;86;1;443;9;0;9;152;9;4,0;9;;;68;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,5;9;;;;;;;;;99;1;96;1
73296005;20250403;0,0;1;;;-3,5;1;619;9;7,9;1;1126;9;1,8;1;2,20;1;;;;;505;9;11,4;1;2,2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40;1;1347;9;72;1;435;9;1;9;0;9;4,0;9;;;57;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,3;9;;;;;;;;;98;1;97;1
73296005;20250404;0,0;1;;;-1,3;1;38;9;9,3;1;1110;9;3,5;1;4,00;1;;;;;168;9;10,6;1;4,0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14;1;1105;9;78;1;2105;9;26;9;0;9;4,7;9;;;60;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,3;9;;;;;;;;;94;1;93;1
73296005;20250405;0,0;1;;;-2,6;1;446;9;8,9;1;849;9;3,0;1;3,15;1;;;;;397;9;11,5;1;3,2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;46;1;848;9;86;1;414;9;0;9;378;9;5,3;9;;;70;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,0;9;;;;;;;;;90;1;90;1
73296005;20250406;0,0;1;;;-1,7;1;343;9;8,8;1;1029;9;3,1;1;3,55;1;;;;;386;9;10,5;1;3,6;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44;1;1215;9;87;1;345;9;0;9;400;9;5,2;9;;;69;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,1;9;;;;;;;;;85;1;85;1
73296005;20250407;0,0;1;;;-2,9;1;531;9;7,7;1;1042;9;2,1;1;2,40;1;;;;;524;9;10,6;1;2,4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49;1;1044;9;85;1;415;9;0;9;271;9;5,0;9;;;71;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,0;9;;;;;;;;;81;1;81;1
73296005;20250408;0,0;1;;;-3,4;1;454;9;7,0;1;1328;9;1,7;1;1,80;1;;;;;594;9;10,4;1;1,8;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;35;1;1240;9;86;1;341;9;96;9;177;9;4,2;9;;;62;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,2;9;;;;;;;;;78;1;78;1
73296005;20250409;0,0;1;;;-3,9;1;600;9;7,4;1;1050;9;1,3;1;1,75;1;;;;;583;9;11,3;1;1,8;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;38;1;1050;9;87;1;2246;9;10;9;211;9;4,3;9;;;65;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,0;9;;;;;;;;;75;9;75;1
73296005;20250410;0,0;1;;;-3,0;1;434;9;9,1;1;1328;9;2,4;1;3,05;1;;;;;477;9;12,1;1;3,1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29;1;1201;9;84;1;21;9;150;9;88;9;4,3;9;;;61;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,3;9;;;;;;;;;73;1;72;1
73296005;20250411;0,0;1;;;-2,4;1;449;9;13,2;1;1258;9;4,0;1;5,40;1;;;;;448;9;15,6;1;5,4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;1;1022;9;81;1;12;9;220;9;2;9;4,5;9;;;57;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,8;9;;;;;;;;;69;1;69;1
73296005;20250412;0,1;1;;;1,1;1;7;9;8,9;1;1224;9;5,9;1;5,00;1;;;;;0;9;7,8;1;5,0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;36;1;757;9;72;1;959;9;105;9;0;9;5,2;9;;;56;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,5;9;;;;;;;;;67;1;67;1
73296005;20250413;2,8;1;;;2,2;1;453;9;8,9;1;945;9;4,6;1;5,55;1;;;;;0;9;6,7;1;5,6;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;57;1;946;9;98;1;2133;9;0;9;521;9;6,4;9;;;76;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,8;9;;;;;;;;;61;1;61;1
73296005;20250414;0,6;1;;;1,1;1;509;9;8,4;1;1215;9;4,7;1;4,75;1;;;;;0;9;7,3;1;4,8;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;54;1;1137;9;88;1;43;9;0;9;334;9;5,7;9;;;67;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,3;9;;;;;;;;;57;1;57;1
73296005;20250415;2,5;1;;;1,2;1;516;9;8,7;1;1136;9;5,0;1;4,95;1;;;;;0;9;7,5;1;5,0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;42;1;1312;9;94;1;519;9;0;9;222;9;5,6;9;;;65;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,4;9;;;;;;;;;55;1;55;1
73296005;20250416;100,0;1;;;-0,9;1;1759;9;3,6;1;601;9;1,1;1;1,35;1;;;;;548;9;4,5;1;1,4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;54;1;349;9;98;1;2102;9;0;9;1124;9;5,8;9;;;88;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,7;9;;;;;;;;;98;1;50;1
73296005;20250417;15,9;1;;;-3,0;1;627;9;3,8;1;1028;9;-2,1;1;0,40;1;;;;;1342;9;6,8;1;0,4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;67;1;1029;9;98;1;39;9;0;9;1372;9;4,9;9;;;93;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,2;9;;;;;;;;;155;1;145;1
73296005;20250418;0,0;1;;;-4,0;1;427;9;6,8;1;1432;9;0,1;1;1,40;1;;;;;769;9;10,8;1;1,4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;38;1;2252;9;98;1;1;9;3;9;457;9;4,4;9;;;74;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,2;9;;;;;;;;;135;1;131;1
73296005;20250419;0,0;1;;;-1,6;1;1932;9;10,3;1;1224;9;3,6;1;4,35;1;;;;;128;9;11,9;1;4,4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;43;1;1224;9;73;1;2247;9;0;9;0;9;4,8;9;;;61;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,7;9;;;;;;;;;113;1;110;1
73296005;20250420;1,9;1;;;0,8;1;911;9;5,9;1;1503;9;3,0;1;3,35;1;;;;;0;9;5,1;1;3,4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;34;1;1219;9;93;1;917;9;192;9;134;9;4,4;9;;;59;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,4;9;;;;;;;;;91;1;90;1
73296005;20250421;0,0;1;;;-2,6;1;450;9;7,0;1;1148;9;1,8;1;2,20;1;;;;;307;9;9,6;1;2,2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;47;1;751;9;96;1;2357;9;0;9;379;9;4,9;9;;;71;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,8;9;;;;;;;;;80;1;80;1
73296005;20250422;0,0;1;;;-1,7;1;547;9;6,8;1;1556;9;2,6;1;2,55;1;;;;;343;9;8,5;1;2,6;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44;1;844;9;95;1;1;9;0;9;407;9;4,9;9;;;68;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,1;9;;;;;;;;;74;1;74;1
73296005;20250423;10,1;1;;;-1,8;1;438;9;9,6;1;930;9;2,0;1;3,90;1;;;;;448;9;11,4;1;3,9;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;47;1;930;9;98;1;1926;9;0;9;872;9;5,4;9;;;78;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,0;9;;;;;;;;;70;1;69;1
73296005;20250424;0,1;1;;;-2,7;1;331;9;3,7;1;1604;9;0,2;1;0,50;1;;;;;753;9;6,4;1;0,5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;63;1;1138;9;97;1;338;9;0;9;924;9;5,2;9;;;84;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,5;9;;;;;;;;;70;1;69;1
73296005;20250425;0,0;1;;;-2,8;1;548;9;6,7;1;1505;9;1,5;1;1,95;1;;;;;432;9;9,5;1;2,0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;54;1;1504;9;97;1;40;9;0;9;315;9;4,9;9;;;72;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,1;9;;;;;;;;;64;1;64;1
73296005;20250426;0,0;1;;;-1,8;1;459;9;8,3;1;1535;9;4,3;1;3,25;1;;;;;212;9;10,1;1;3,3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;34;1;711;9;69;1;456;9;213;9;0;9;4,4;9;;;53;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,6;9;;;;;;;;;63;1;62;1
73296005;20250427;0,0;1;;;2,3;1;503;9;8,9;1;1201;9;4,8;1;5,60;1;;;;;0;9;6,6;1;5,6;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;53;1;1421;9;88;1;623;9;0;9;98;9;5,8;9;;;67;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,2;9;;;;;;;;;59;1;59;1
73296005;20250428;0,0;1;;;2,3;1;45;9;10,0;1;1243;9;5,0;1;6,15;1;;;;;0;9;7,7;1;6,2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41;1;1210;9;86;1;32;9;0;9;72;9;5,4;9;;;62;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,8;9;;;;;;;;;57;1;56;1
73296005;20250429;0,0;1;;;0,5;1;333;9;11,0;1;1308;9;5,6;1;5,75;1;;;;;0;9;10,5;1;5,8;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40;1;934;9;77;1;338;9;6;9;0;9;5,0;9;;;56;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,9;9;;;;;;;;;50;1;50;1
73296005;20250430;0,0;1;;;1,6;1;220;9;11,0;1;1324;9;6,3;1;6,30;1;;;;;0;9;9,4;1;6,3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;34;1;1311;9;68;1;215;9;215;9;0;9;4,7;9;;;50;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3,2;9;;;;;;;;;45;1;45;1
73296005;20250501;0,0;1;;;3,3;1;14;9;11,9;1;1351;9;7,5;1;7,60;1;;;;;0;9;8,6;1;7,6;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;1;1205;9;68;1;12;9;481;9;0;9;4,8;9;;;47;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3,6;9;;;;;;;;;39;1;39;1
73296005;20250502;0,0;1;;;4,8;1;123;9;13,7;1;1416;9;9,5;1;9,25;1;;;;;0;9;8,9;1;9,3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27;1;804;9;67;1;1928;9;375;9;0;9;5,7;9;;;49;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3,9;9;;;;;;;;;32;1;32;1
73296005;20250503;18,4;1;;;6,3;1;433;9;12,1;1;1541;9;8,6;1;9,20;1;;;;;0;9;5,8;1;9,2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;45;1;32;9;88;1;2357;9;0;9;40;9;7,0;9;;;63;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3,1;9;;;;;;;;;22;1;20;1
