POSTE;DATE;RR1;QRR1;DRR1;QDRR1;HNEIGEF;QHNEIGEF;NEIGETOT;QNEIGETOT;T;QT;TD;QTD;TN;QTN;HTN;QHTN;TX;QTX;HTX;QHTX;DG;QDG;T10;QT10;T20;QT20;T50;QT50;T100;QT100;TNSOL;QTNSOL;TN50;QTN50;TCHAUSSEE;QTCHAUSSEE;TW;QTW;PSTAT;QPSTAT;PMER;QPMER;GEOP;QGEOP;PMERMIN;QPMERMIN;FF;QFF;DD;QDD;FXI;QFXI;DXI;QDXI;HXI;QHXI;FXY;QFXY;DXY;QDXY;HXY;QHXY;FF2;QFF2;DD2;QDD2;FXI2;QFXI2;DXI2;QDXI2;HXI2;QHXI2;FXI3S;QFXI3S;DXI3S;QDXI3S;HXI3S;QHXI3S;U;QU;UN;QUN;HUN;QHUN;UX;QUX;HUX;QHUX;UABS;QUABS;DHUMI40;QDHUMI40;DHUMI80;QDHUMI80;DHUMEC;QDHUMEC;TSV;QTSV;ENTH;QENTH;INS;QINS;GLO;QGLO;DIR;QDIR;DIF;QDIF;GLO2;QGLO2;UV;QUV;INFRAR;QINFRAR;UV_INDICE;QUV_INDICE;N;QN;NBAS;QNBAS;CL;QCL;CM;QCM;CH;QCH;N1;QN1;C1;QC1;B1;QB1;N2;QN2;C2;QC2;B2;QB2;N3;QN3;B3;QB3;C3;QC3;N4;QN4;C4;QC4;B4;QB4;WW;QWW;VV;QVV;DVV200;QDVV200;W1;QW1;W2;QW2;SOL;QSOL;SOLNG;QSOLNG;TSNEIGE;QTSNEIGE;TUBENEIGE;QTUBENEIGE;ESNEIGE;QESNEIGE;HNEIGEFI3;QHNEIGEFI3;HNEIGEFI1;QHNEIGEFI1;TMER;QTMER;VVMER;QVVMER;ETATMER;QETATMER;DIRHOULE;QDIRHOULE;TLAGON;QTLAGON;UV2;QUV2;INS2;QINS2;INFRAR2;QINFRAR2;DIR2;QDIR2;DIF2;QDIF2
73296005;2022020218;0,0;1;;;;;113;1;-3,8;1;-4,8;1;-3,9;1;1759;9;-2,8;1;1709;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;93;1;93;1;1759;9;98;1;1709;9;3,5;1;0;9;60;9;;;4,3;1;2,8;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2022020219;0,0;1;;;;;113;1;-3,3;1;-4,2;1;-3,9;1;1806;9;-3,2;1;1828;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;93;1;92;1;1857;9;97;1;1810;9;3,6;1;0;9;60;9;;;4,5;1;3,5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2022020220;0,0;1;;;;;113;1;-3,1;1;-4,2;1;-3,4;1;1904;9;-3,0;1;1939;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;93;1;92;1;1904;9;95;1;1924;9;3,6;1;0;9;60;9;;;4,5;1;3,8;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2022020221;0,0;1;;;;;113;1;-3,8;1;-5,4;1;-3,8;1;2100;9;-3,0;1;2014;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;89;1;89;1;2055;9;93;1;2001;9;3,3;1;0;9;60;9;;;4,1;1;2,5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2022020222;0,0;1;;;;;113;1;-6,5;1;-7,8;1;-7,0;1;2151;9;-4,0;1;2101;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;91;1;88;1;2132;9;93;1;2114;9;2,8;1;0;9;60;9;;;3,4;1;-1,3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2022020223;0,0;1;;;;;113;1;-7,2;1;-8,6;1;-7,3;1;2256;9;-6,2;1;2203;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;89;1;86;1;2232;9;92;1;2202;9;2,6;1;0;9;60;9;;;3,2;1;-2,4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2022020300;0,0;1;;;;;114;1;-7,8;1;-9,9;1;-8,3;1;2346;9;-5,9;1;2327;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;85;1;74;1;2340;9;90;1;2303;9;2,4;1;0;9;52;9;;;2,9;1;-3,4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2022020301;0,0;1;;;;;114;1;-8,1;1;-10,3;1;-9,0;1;49;9;-7,3;1;34;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;85;1;79;1;38;9;89;1;59;9;2,3;1;0;9;55;9;;;2,8;1;-3,8;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2022020302;0,0;1;;;;;114;1;-8,4;1;-10,8;1;-8,8;1;158;9;-6,8;1;125;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;84;1;71;1;133;9;86;1;103;9;2,2;1;0;9;48;9;;;2,7;1;-4,3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2022020303;0,0;1;;;;;114;1;-7,1;1;-10,3;1;-8,7;1;210;9;-6,6;1;254;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;77;1;75;1;237;9;86;1;216;9;2,3;1;0;9;46;9;;;2,8;1;-2,9;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2022020304;0,0;1;;;;;114;1;-5,9;1;-9,0;1;-7,8;1;344;9;-5,9;1;400;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;79;1;72;1;355;9;81;1;303;9;2,5;1;0;9;18;9;;;3,1;1;-1,2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2022020305;0,0;1;;;;;114;1;-6,1;1;-10,8;1;-7,1;1;444;9;-5,0;1;454;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;70;1;67;1;455;9;76;1;405;9;2,2;1;0;9;0;9;;;2,7;1;-2,0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2022020306;0,0;1;;;;;113;1;-6,6;1;-10,8;1;-7,0;1;529;9;-5,8;1;509;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;73;1;69;1;522;9;78;1;532;9;2,2;1;0;9;0;9;;;2,7;1;-2,5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2022020307;0,0;1;;;;;114;1;-8,1;1;-11,7;1;-9,0;1;641;9;-6,4;1;607;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;74;1;67;1;636;9;79;1;653;9;2,0;1;0;9;0;9;;;2,5;1;-4,4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2022020308;0,0;1;;;;;114;1;-7,5;1;-11,2;1;-9,0;1;713;9;-7,4;1;726;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;75;1;69;1;712;9;80;1;704;9;2,1;1;0;9;2;9;;;2,6;1;-3,5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2022020309;0,0;1;;;;;114;1;-7,3;1;-11,2;1;-8,3;1;807;9;-6,2;1;815;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;72;1;64;1;825;9;80;1;839;9;2,1;1;0;9;1;9;;;2,6;1;-3,4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2022020310;0,0;1;;;;;115;1;-3,4;1;-9,9;1;-8,8;1;910;9;-3,4;1;1000;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60;1;52;1;951;9;76;1;914;9;2,3;1;0;9;0;9;;;2,9;1;1,0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2022020311;0,0;1;;;;;113;1;1,4;1;-7,5;1;-3,1;1;1001;9;1,5;1;1058;9;44;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;52;1;44;1;1054;9;64;1;1002;9;2,8;1;0;9;0;9;;;3,5;1;6,8;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2022020312;0,0;1;;;;;112;1;1,8;1;-7,5;1;0,8;1;1103;9;3,1;1;1134;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;51;1;41;1;1131;9;55;1;1116;9;2,8;1;0;9;0;9;;;3,5;1;7,3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2022020313;0,0;1;;;;;112;1;5,1;1;-5,7;1;1,7;1;1201;9;5,1;1;1300;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;46;1;42;1;1214;9;53;1;1241;9;3,1;1;0;9;0;9;;;4,0;1;11,4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2022020314;0,0;1;;;;;112;1;3,8;1;-7,5;1;2,9;1;1334;9;5,8;1;1313;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44;1;37;1;1307;9;51;1;1337;9;2,7;1;12;9;0;9;;;3,5;1;9,3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2022020315;0,0;1;;;;;113;1;1,1;1;-8,6;1;1,1;1;1459;9;3,8;1;1401;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49;1;38;1;1448;9;51;1;1427;9;2,5;1;4;9;0;9;;;3,2;1;6,1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2022020316;0,0;1;;;;;114;1;1,5;1;-8,2;1;1,1;1;1501;9;3,3;1;1535;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;48;1;38;1;1521;9;50;1;1508;9;2,6;1;12;9;0;9;;;3,3;1;6,5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2022020317;0,0;1;;;;;113;1;2,5;1;-10,3;1;0,9;1;1612;9;3,7;1;1640;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;38;1;35;1;1644;9;51;1;1609;9;2,2;1;30;9;0;9;;;2,8;1;6,8;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2022020318;0,0;1;;;;;113;1;0,9;1;-8,6;1;0,5;1;1753;9;2,6;1;1701;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49;1;38;1;1701;9;51;1;1747;9;2,5;1;10;9;0;9;;;3,2;1;5,8;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2022020319;0,0;1;;;;;113;1;-0,3;1;-8,6;1;-0,3;1;1900;9;2,2;1;1814;9;8;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;54;1;40;1;1808;9;59;1;1846;9;2,5;1;1;9;0;9;;;3,2;1;4,7;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2022020320;0,0;1;;;;;113;1;0,0;1;-10,3;1;-0,4;1;1901;9;0,9;1;1918;9;21;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;46;1;42;1;1918;9;55;1;1905;9;2,2;1;0;9;0;9;;;2,8;1;4,3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2022020321;0,0;1;;;;;113;1;-0,1;1;-8,6;1;-0,9;1;2039;9;0,7;1;2029;9;44;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;52;1;45;1;2001;9;59;1;2037;9;2,5;1;0;9;0;9;;;3,2;1;4,8;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2022020322;0,0;1;;;;;112;1;-2,3;1;-11,2;1;-2,4;1;2158;9;0,0;1;2140;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;51;1;46;1;2139;9;56;1;2107;9;2,1;1;0;9;0;9;;;2,6;1;1,7;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2022020323;0,0;1;;;;;113;1;-1,8;1;-12,8;1;-2,2;1;2201;9;-1,0;1;2214;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;43;1;42;1;2255;9;56;1;2203;9;1,8;1;0;9;0;9;;;2,3;1;1,7;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2022020400;0,0;1;;;;;113;1;-3,1;1;-14,5;1;-3,6;1;2353;9;-0,7;1;2315;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41;1;38;1;2309;9;49;1;2340;9;1,6;1;10;9;0;9;;;2,0;1;-0,1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2022020401;0,0;1;;;;;114;1;-0,7;1;-13,9;1;-3,1;1;3;9;-0,7;1;100;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;37;1;36;1;28;9;47;1;2;9;1,7;1;45;9;0;9;;;2,1;1;2,6;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2022020402;0,0;1;;;;;113;1;-3,0;1;-14,5;1;-3,8;1;138;9;-0,3;1;106;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41;1;34;1;105;9;45;1;140;9;1,6;1;34;9;0;9;;;2,0;1;0,1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2022020403;0,0;1;;;;;113;1;-5,8;1;-12,8;1;-6,8;1;232;9;-3,0;1;201;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;57;1;41;1;201;9;61;1;251;9;1,9;1;0;9;0;9;;;2,3;1;-2,4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2022020404;0,0;1;;;;;113;1;-8,2;1;-14,5;1;-8,2;1;351;9;-5,5;1;302;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60;1;51;1;304;9;67;1;354;9;1,6;1;0;9;0;9;;;2,0;1;-5,2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2022020405;0,0;1;;;;;113;1;-9,2;1;-13,9;1;-9,8;1;434;9;-7,9;1;409;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;70;1;59;1;410;9;77;1;446;9;1,7;1;0;9;0;9;;;2,1;1;-6,0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2022020406;0,0;1;;;;;113;1;-9,6;1;-14,5;1;-9,8;1;505;9;-8,9;1;513;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;66;1;65;1;513;9;81;1;552;9;1,6;1;0;9;3;9;;;2,0;1;-6,7;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2022020407;0,0;1;;;;;113;1;-10,0;1;-14,5;1;-10,6;1;636;9;-9,3;1;615;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;70;1;66;1;601;9;79;1;630;9;1,6;1;0;9;0;9;;;2,0;1;-7,0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2022020408;0,0;1;;;;;113;1;-9,3;1;-15,1;1;-10,7;1;737;9;-8,6;1;748;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;63;1;63;1;759;9;78;1;718;9;1,6;1;0;9;0;9;;;1,9;1;-6,4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2022020409;0,0;1;;;;;112;1;-10,3;1;-13,9;1;-11,0;1;847;9;-9,4;1;801;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;1;63;1;801;9;76;1;900;9;1,7;1;0;9;0;9;;;2,1;1;-7,1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2022020410;0,0;1;;;;;113;1;-4,1;1;-12,2;1;-11,1;1;918;9;-4,1;1;1000;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;53;1;52;1;959;9;81;1;901;9;1,9;1;0;9;6;9;;;2,4;1;-0,5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2022020411;0,0;1;;;;;111;1;0,4;1;-10,8;1;-4,0;1;1001;9;0,7;1;1058;9;48;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;43;1;41;1;1050;9;56;1;1004;9;2,1;1;0;9;0;9;;;2,7;1;4,6;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2022020412;0,0;1;;;;;111;1;4,5;1;-8,2;1;-0,1;1;1107;9;4,5;1;1159;9;3;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;39;1;39;1;1200;9;49;1;1148;9;2,6;1;3;9;0;9;;;3,3;1;9,6;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2022020413;0,0;1;;;;;110;1;5,5;1;-8,2;1;2,4;1;1210;9;5,9;1;1245;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;37;1;37;1;1258;9;48;1;1210;9;2,6;1;31;9;0;9;;;3,3;1;10,7;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2022020414;0,0;1;;;;;110;1;2,0;1;-7,5;1;1,3;1;1342;9;5,4;1;1322;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;50;1;38;1;1301;9;52;1;1356;9;2,8;1;11;9;0;9;;;3,5;1;7,5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2022020415;0,0;1;;;;;111;1;-0,5;1;-8,2;1;-0,7;1;1444;9;1,7;1;1401;9;50;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;56;1;50;1;1401;9;57;1;1424;9;2,6;1;0;9;0;9;;;3,3;1;4,6;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2022020416;0,0;1;;;;;111;1;-4,6;1;-9,4;1;-4,6;1;1600;9;-0,7;1;1501;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;68;1;55;1;1504;9;68;1;1550;9;2,4;1;0;9;0;9;;;3,0;1;-0,1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2022020417;0,0;1;;;;;113;1;-5,0;1;-9,9;1;-6,2;1;1634;9;-4,5;1;1612;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;68;1;66;1;1612;9;80;1;1643;9;2,3;1;0;9;2;9;;;2,9;1;-0,6;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2022020418;0,0;1;;;;;113;1;-7,4;1;-10,3;1;-7,6;1;1757;9;-5,0;1;1701;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;80;1;66;1;1703;9;80;1;1735;9;2,3;1;0;9;4;9;;;2,8;1;-3,1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
