date;batterie;temperature;rD;gD;bD;uD;rB;gB;bB;uB;rR;gR;bR;uR;rG;gG;bG;uB;rUV;gUV;bUV;uUV;cond_current;cond_voltage;pression;background;Gpure;channel1;channel2;channel3;channel4
09/09/2025 01:58;3.95;2.69;0;0;0;0;8;178;527;668;513;30;63;539;43;263;93;376;0;0;0;0;0;0;0;2.960674157;2.333333333;-0.189449171;10.75761;11.43742475;0
09/09/2025 02:13;4.06;2.69;0;0;0;0;8;165;484;608;509;30;62;533;44;271;96;385;0;0;0;0;0;0;0;2.933333333;3.666666667;-0.297104048;10.67373;11.70957814;0
09/09/2025 02:28;3.96;2.69;0;0;0;0;8;164;481;605;498;29;61;521;44;273;97;388;0;0;0;0;0;0;0;2.932926829;3.666666667;-0.297104048;10.44306;11.70957814;0
09/09/2025 02:43;4;2.69;0;0;0;0;8;166;488;613;489;29;59;510;44;274;97;389;0;0;0;0;0;0;0;2.939759036;3.333333333;-0.27023136;10.25433;11.70957814;0
09/09/2025 02:58;4.06;2.75;0;0;0;0;8;159;467;588;459;27;56;481;41;248;88;355;0;0;0;0;0;0;0;2.937106918;3.333333333;-0.27023136;9.62523;10.89395887;0
09/09/2025 03:13;3.97;2.81;0;0;0;0;8;173;513;649;479;28;58;503;42;256;91;368;0;0;0;0;0;0;0;2.965317919;2;-0.162467066;10.04463;11.16555166;0
09/09/2025 03:28;4.1;2.88;0;0;0;0;7;150;443;558;464;27;57;487;39;238;85;342;0;0;0;0;0;0;0;2.953333333;2.333333333;-0.189449171;9.73008;10.35161423;0
09/09/2025 03:43;4.03;2.88;0;0;0;0;7;151;446;562;475;28;58;499;39;236;84;338;0;0;0;0;0;0;0;2.953642384;2.333333333;-0.189449171;9.96075;10.35161423;0
09/09/2025 03:58;4.01;2.81;0;0;0;0;7;150;445;562;471;28;58;495;39;240;86;345;0;0;0;0;0;0;0;2.966666667;1.666666667;-0.135457607;9.87687;10.35161423;0
09/09/2025 04:13;4.11;2.75;0;0;0;0;8;159;473;599;476;28;58;502;40;247;88;357;0;0;0;0;0;0;0;2.974842767;1.333333333;-0.108420794;9.98172;10.6226464;0
09/09/2025 04:28;4;2.75;0;0;0;0;8;175;518;654;492;29;60;514;41;248;88;356;0;0;0;0;0;0;0;2.96;2.333333333;-0.189449171;10.31724;10.89395887;0
09/09/2025 04:43;3.95;2.75;0;0;0;0;8;173;512;647;509;30;62;532;41;253;90;362;0;0;0;0;0;0;0;2.959537572;2.333333333;-0.189449171;10.67373;10.89395887;0
09/09/2025 04:58;4.01;2.69;0;0;0;0;8;166;489;619;518;31;63;542;41;254;90;364;0;0;0;0;0;0;0;2.945783133;3;-0.243331318;10.86246;10.89395887;0
09/09/2025 05:13;4.03;2.69;0;0;0;0;8;174;516;653;537;32;66;565;40;247;88;355;0;0;0;0;0;0;0;2.965517241;2;-0.162467066;11.26089;10.6226464;0
09/09/2025 05:28;3.95;2.69;0;0;0;0;8;174;516;653;525;31;64;553;40;245;87;351;0;0;0;0;0;0;0;2.965517241;2;-0.162467066;11.00925;10.6226464;0
09/09/2025 05:43;4;2.75;0;0;0;0;8;169;499;631;515;30;63;543;40;248;88;356;0;0;0;0;0;0;0;2.952662722;2.666666667;-0.216403921;10.79955;10.6226464;0
09/09/2025 05:58;4.11;2.69;0;0;0;0;8;169;502;634;522;31;64;551;41;251;89;360;0;0;0;0;0;0;0;2.970414201;1.666666667;-0.135457607;10.94634;10.89395887;0
09/09/2025 06:13;4.11;2.69;0;0;0;0;8;173;511;643;502;29;62;530;39;240;85;343;0;0;0;0;0;0;0;2.953757225;2.666666667;-0.216403921;10.52694;10.35161423;0
09/09/2025 06:28;3.97;2.69;0;0;0;0;8;176;520;654;488;29;60;514;39;240;85;342;0;0;0;0;0;0;0;2.954545455;2.666666667;-0.216403921;10.23336;10.35161423;0
09/09/2025 06:43;3.97;2.69;0;0;0;0;9;181;534;673;512;30;63;538;41;250;89;357;0;0;0;0;0;0;0;2.950276243;3;-0.243331318;10.73664;10.89395887;0
09/09/2025 06:58;4;2.69;0;0;0;0;9;182;537;676;511;30;63;536;41;252;89;360;0;0;0;0;0;0;0;2.950549451;3;-0.243331318;10.71567;10.89395887;0
09/09/2025 07:13;4.11;2.69;0;0;0;1;9;178;525;662;519;31;64;548;42;255;91;366;0;0;0;0;0;0;0;2.949438202;3;-0.243331318;10.88343;11.16555166;0
09/09/2025 07:28;4.1;2.69;1;1;1;3;9;173;508;641;521;32;65;549;43;256;91;367;0;0;0;0;0;0;0;2.947674419;3;-0.243331318;10.9044;11.16555166;-0.943949594
09/09/2025 07:43;4.01;2.69;1;1;1;4;10;172;505;639;524;32;65;553;41;241;87;348;0;0;0;0;0;0;0;2.947368421;3;-0.243331318;10.96731;10.6226464;-0.943949594
09/09/2025 07:58;4.13;2.69;3;2;2;7;11;173;505;643;525;33;66;556;42;242;87;351;0;0;0;0;0;0;0;2.941520468;3.333333333;-0.27023136;10.94634;10.35161423;-1.886838376
09/09/2025 08:13;4.01;2.69;4;3;2;9;12;161;468;597;515;33;65;547;43;242;88;353;0;0;0;0;0;0;0;2.949367089;2.666666667;-0.216403921;10.71567;10.35161423;-1.886838376
09/09/2025 08:28;4.11;2.69;4;3;3;10;12;164;479;612;504;33;64;536;43;239;87;349;0;0;0;0;0;0;0;2.956521739;2.333333333;-0.189449171;10.485;10.35161423;-2.828666346
09/09/2025 08:43;3.97;2.69;10;8;7;23;18;171;489;635;547;40;73;588;48;242;90;360;0;0;0;0;0;0;0;2.957055215;2.333333333;-0.189449171;11.26089;10.08086238;-6.585370106
09/09/2025 08:58;4;2.75;19;15;12;43;27;179;498;658;546;46;77;597;59;256;98;390;0;0;0;0;0;0;0;2.963414634;2;-0.162467066;11.05119;10.6226464;-11.25738154
09/09/2025 09:13;4.06;2.75;31;24;19;69;38;182;486;656;545;55;83;609;71;268;106;419;0;0;0;0;0;0;0;2.955696203;2.333333333;-0.189449171;10.77858;10.6226464;-17.75364343
09/09/2025 09:28;4.1;2.75;34;26;21;77;41;181;480;654;544;57;85;614;73;267;107;422;0;0;0;0;0;0;0;2.961290323;2;-0.162467066;10.6947;10.35161423;-19.60017095
09/09/2025 09:43;4.1;2.81;11;9;7;26;19;163;461;599;521;39;70;562;51;251;94;373;0;0;0;0;0;0;0;2.948051948;2.666666667;-0.216403921;10.6947;10.6226464;-6.585370106
09/09/2025 09:58;4.13;2.81;13;10;8;30;21;164;462;603;512;40;70;555;53;255;96;381;0;0;0;0;0;0;0;2.948051948;2.666666667;-0.216403921;10.46403;10.6226464;-7.521894016
09/09/2025 10:13;3.95;2.75;26;20;16;57;34;174;462;617;505;49;75;561;65;256;100;393;0;0;0;0;0;0;0;2.896103896;5.333333333;-0.431057175;10.04463;10.35161423;-14.97589606
09/09/2025 10:28;3.96;2.81;21;16;13;47;29;172;468;616;508;46;74;560;60;249;96;378;0;0;0;0;0;0;0;2.916666667;4.333333333;-0.350767361;10.21239;10.35161423;-12.18860139
09/09/2025 10:43;4.01;2.81;23;18;14;51;31;187;510;675;514;47;75;568;63;262;101;401;0;0;0;0;0;0;0;2.934911243;3.666666667;-0.297104048;10.29627;10.6226464;-13.11876042
09/09/2025 10:58;3.95;2.81;30;24;19;68;37;185;493;663;510;53;79;574;70;268;106;417;0;0;0;0;0;0;0;2.944099379;3;-0.243331318;10.0656;10.6226464;-17.75364343
09/09/2025 11:13;4;2.81;34;27;23;78;41;186;487;663;503;55;80;571;74;270;109;425;0;0;0;0;0;0;0;2.918238994;4.333333333;-0.350767361;9.83493;10.6226464;-21.44245523
09/09/2025 11:28;4.08;2.81;38;30;25;87;45;186;483;664;520;59;85;596;78;276;112;438;0;0;0;0;0;0;0;2.935897436;3.333333333;-0.27023136;10.10754;10.6226464;-23.28049625
09/09/2025 11:43;4.1;2.88;51;40;33;117;57;200;503;704;545;68;93;632;90;283;120;462;0;0;0;0;0;0;0;2.9375;3.333333333;-0.27023136;10.35918;10.35161423;-30.59022787
09/09/2025 11:58;4.01;2.88;32;25;21;74;40;186;493;665;508;53;79;573;72;268;107;419;0;0;0;0;0;0;0;2.931677019;3.666666667;-0.297104048;9.98172;10.6226464;-19.60017095
09/09/2025 12:13;4.08;2.88;47;37;30;107;54;199;507;705;510;65;88;596;87;281;118;456;0;0;0;0;0;0;0;2.944444444;3;-0.243331318;9.70911;10.6226464;-27.8570346
09/09/2025 12:28;4.11;2.88;42;33;27;97;49;192;497;686;495;59;83;573;80;275;113;441;0;0;0;0;0;0;0;2.955974843;2.333333333;-0.189449171;9.49941;10.08086238;-25.11429403
09/09/2025 12:43;3.97;2.88;45;35;30;103;53;198;508;705;494;61;85;576;84;275;115;446;0;0;0;0;0;0;0;2.932515337;3.666666667;-0.297104048;9.41553;10.35161423;-27.8570346
09/09/2025 12:58;3.97;2.88;36;28;24;85;45;182;474;652;522;58;85;598;78;277;113;441;0;0;0;0;0;0;0;2.922077922;4;-0.323949382;10.19142;11.16555166;-22.36200614
09/09/2025 13:13;4.11;2.88;39;30;25;89;46;186;484;667;513;58;84;590;80;285;117;454;0;0;0;0;0;0;0;2.942307692;3;-0.243331318;9.93978;10.89395887;-23.28049625
09/09/2025 13:28;4.03;2.88;37;29;24;86;46;191;499;685;506;58;83;582;80;289;117;460;0;0;0;0;0;0;0;2.932098765;3.666666667;-0.297104048;9.83493;11.43742475;-22.36200614
09/09/2025 13:43;3.97;2.88;42;32;27;96;49;196;509;700;502;60;84;582;84;291;120;467;0;0;0;0;0;0;0;2.93902439;3.333333333;-0.27023136;9.6462;11.16555166;-25.11429403
09/09/2025 13:58;4.03;2.88;35;28;23;81;42;208;554;742;501;54;79;566;76;292;117;455;0;0;0;0;0;0;0;2.95;3;-0.243331318;9.77202;10.89395887;-21.44245523
09/09/2025 14:13;4;2.88;39;31;26;90;48;215;566;770;541;62;89;618;85;295;120;468;0;0;0;0;0;0;0;2.934782609;4;-0.323949382;10.52694;12.25472586;-24.19792554
09/09/2025 14:28;4.01;2.88;57;44;36;128;63;220;556;779;531;72;94;624;97;302;127;491;0;0;0;0;0;0;0;2.954545455;2.666666667;-0.216403921;9.93978;10.6226464;-33.31387382
09/09/2025 14:43;3.97;2.88;52;41;33;117;60;216;553;770;519;69;91;608;94;298;125;485;0;0;0;0;0;0;0;2.971428571;1.666666667;-0.135457607;9.79299;11.16555166;-30.59022787
09/09/2025 14:58;3.95;2.88;53;41;33;118;65;217;545;769;546;73;97;643;96;299;125;484;0;0;0;0;0;0;0;2.909090909;5.333333333;-0.431057175;10.33821;11.43742475;-30.59022787
09/09/2025 15:13;3.97;2.88;36;29;24;82;43;197;522;709;511;56;82;582;77;281;113;442;0;0;0;0;0;0;0;2.964285714;2;-0.162467066;9.96075;10.89395887;-22.36200614
09/09/2025 15:28;4;2.88;36;29;24;82;44;200;533;726;543;58;86;616;77;280;113;442;0;0;0;0;0;0;0;2.976608187;1.333333333;-0.108420794;10.63179;10.89395887;-22.36200614
09/09/2025 15:43;4.01;2.88;39;31;26;89;48;206;543;743;537;61;87;615;84;283;117;455;0;0;0;0;0;0;0;2.954285714;2.666666667;-0.216403921;10.44306;11.98201185;-24.19792554
09/09/2025 15:58;3.97;2.88;34;27;23;78;42;200;534;723;514;56;82;584;74;271;109;426;0;0;0;0;0;0;0;2.953757225;2.666666667;-0.216403921;10.0656;10.6226464;-21.44245523
09/09/2025 16:13;4.11;2.81;35;28;23;80;42;176;460;631;500;54;80;568;76;272;111;432;0;0;0;0;0;0;0;2.952702703;2.333333333;-0.189449171;9.75105;10.89395887;-21.44245523
09/09/2025 16:28;4.1;2.81;33;27;22;77;42;193;508;688;502;54;80;569;74;282;113;440;0;0;0;0;0;0;0;2.927710843;4;-0.323949382;9.83493;10.89395887;-20.5218435
09/09/2025 16:43;4.03;2.81;26;21;17;60;32;188;510;675;511;51;78;570;66;268;106;412;0;0;0;0;0;0;0;2.952095808;2.666666667;-0.216403921;10.17045;10.6226464;-15.90287267
09/09/2025 16:58;3.95;2.81;18;15;13;44;26;183;506;662;487;44;72;537;58;260;101;392;0;0;0;0;0;0;0;2.93452381;3.666666667;-0.297104048;9.83493;10.6226464;-12.18860139
09/09/2025 17:13;3.95;2.81;25;21;18;59;33;191;521;691;521;50;79;582;63;263;103;403;0;0;0;0;0;0;0;2.958823529;2.333333333;-0.189449171;10.40112;10.08086238;-16.82878846
09/09/2025 17:28;3.97;2.81;32;26;21;73;40;185;490;661;532;54;82;598;71;269;108;421;0;0;0;0;0;0;0;2.949685535;2.666666667;-0.216403921;10.485;10.35161423;-19.60017095
09/09/2025 17:43;3.97;2.75;29;23;19;66;37;185;496;665;540;53;82;603;70;270;108;421;0;0;0;0;0;0;0;2.944444444;3;-0.243331318;10.71567;10.89395887;-17.75364343
09/09/2025 17:58;4.11;2.75;18;15;13;43;26;175;483;632;520;45;75;570;60;267;102;401;0;0;0;0;0;0;0;2.9375;3.333333333;-0.27023136;10.52694;11.16555166;-12.18860139
09/09/2025 18:13;3.97;2.81;20;16;13;46;28;183;503;661;517;45;75;568;61;266;102;403;0;0;0;0;0;0;0;2.934131737;3.666666667;-0.297104048;10.42209;10.89395887;-12.18860139
09/09/2025 18:28;4.11;2.81;16;13;11;37;24;171;475;621;496;41;70;542;56;259;98;389;0;0;0;0;0;0;0;2.936708861;3.333333333;-0.27023136;10.0656;10.6226464;-10.32510087
09/09/2025 18:43;4.02;2.81;6;5;4;14;14;168;486;620;492;34;64;526;48;254;93;371;0;0;0;0;0;0;0;2.957055215;2.333333333;-0.189449171;10.19142;11.16555166;-3.769433504
09/09/2025 18:58;4.13;2.81;5;3;3;10;12;159;460;585;487;32;62;518;45;248;90;361;0;0;0;0;0;0;0;2.929487179;3.666666667;-0.297104048;10.10754;10.6226464;-2.828666346
09/09/2025 19:13;4;2.81;2;1;1;4;9;155;454;574;463;29;58;491;41;243;87;349;0;0;0;0;0;0;0;2.941558442;3;-0.243331318;9.66717;10.35161423;-0.943949594
09/09/2025 19:28;4.01;2.81;0;0;0;1;8;166;488;612;472;28;58;497;41;248;88;353;0;0;0;0;0;0;0;2.939759036;3.333333333;-0.27023136;9.89784;10.89395887;0
09/09/2025 19:43;4.01;2.75;0;0;0;1;8;166;486;610;457;27;56;481;41;249;89;355;0;0;0;0;0;0;0;2.927710843;4;-0.323949382;9.58329;10.89395887;0
09/09/2025 19:58;4.03;2.75;0;0;0;0;8;162;475;596;452;27;55;475;41;250;89;357;0;0;0;0;0;0;0;2.932098765;3.666666667;-0.297104048;9.47844;10.89395887;0
09/09/2025 20:13;4.1;2.75;0;0;0;0;8;166;491;617;458;27;56;482;41;254;90;361;0;0;0;0;0;0;0;2.957831325;2.333333333;-0.189449171;9.60426;10.89395887;0
09/09/2025 20:28;4.06;2.75;0;0;0;0;8;169;500;628;478;28;58;502;40;248;88;353;0;0;0;0;0;0;0;2.958579882;2.333333333;-0.189449171;10.02366;10.6226464;0
09/09/2025 20:43;3.95;2.69;0;0;0;0;8;171;508;641;476;28;58;501;41;251;89;359;0;0;0;0;0;0;0;2.970760234;1.666666667;-0.135457607;9.98172;10.89395887;0
09/09/2025 20:58;3.95;2.69;0;0;0;0;8;173;513;648;476;28;58;501;41;254;91;364;0;0;0;0;0;0;0;2.965317919;2;-0.162467066;9.98172;10.89395887;0
09/09/2025 21:13;4.06;2.69;0;0;0;0;8;182;542;685;472;28;57;497;42;256;91;367;0;0;0;0;0;0;0;2.978021978;1.333333333;-0.108420794;9.89784;11.16555166;0
09/09/2025 21:28;4;2.69;0;0;0;0;8;182;543;685;467;27;57;491;42;260;93;373;0;0;0;0;0;0;0;2.983516484;1;-0.081356627;9.79299;11.16555166;0
09/09/2025 21:43;3.95;2.69;0;0;0;0;8;177;519;651;484;28;59;506;42;260;92;372;0;0;0;0;0;0;0;2.93220339;4;-0.323949382;10.14948;11.16555166;0
09/09/2025 21:58;3.95;2.75;0;0;0;0;8;171;501;630;514;30;63;539;43;265;94;378;0;0;0;0;0;0;0;2.929824561;4;-0.323949382;10.77858;11.43742475;0
09/09/2025 22:13;4.13;2.69;0;0;0;0;8;174;510;638;500;29;61;523;43;264;93;375;0;0;0;0;0;0;0;2.931034483;4;-0.323949382;10.485;11.43742475;0
09/09/2025 22:28;4.01;2.69;0;0;0;0;8;174;511;640;487;29;59;510;43;266;95;380;0;0;0;0;0;0;0;2.936781609;3.666666667;-0.297104048;10.21239;11.43742475;0
09/09/2025 22:43;3.95;2.69;0;0;0;0;8;179;528;665;519;31;64;546;40;242;86;348;0;0;0;0;0;0;0;2.94972067;3;-0.243331318;10.88343;10.6226464;0
09/09/2025 22:58;4.11;2.75;0;0;0;0;8;179;528;665;504;30;62;529;40;247;88;354;0;0;0;0;0;0;0;2.94972067;3;-0.243331318;10.56888;10.6226464;0
09/09/2025 23:13;4.06;2.75;0;0;0;0;8;180;532;670;511;30;63;538;37;227;81;327;0;0;0;0;0;0;0;2.955555556;2.666666667;-0.216403921;10.71567;9.810390826;0
09/09/2025 23:28;4.1;2.69;0;0;0;0;8;181;537;677;499;29;61;525;38;230;82;332;0;0;0;0;0;0;0;2.966850829;2;-0.162467066;10.46403;10.08086238;0
09/09/2025 23:43;4;2.69;0;0;0;0;9;188;556;701;486;29;60;511;39;237;84;341;0;0;0;0;0;0;0;2.957446809;2.666666667;-0.216403921;10.19142;10.35161423;0
09/09/2025 23:58;3.97;2.69;0;0;0;0;8;181;536;676;472;28;58;497;39;242;86;348;0;0;0;0;0;0;0;2.961325967;2.333333333;-0.189449171;9.89784;10.35161423;0
10/09/2025 00:13;4.08;2.69;0;0;0;0;8;173;513;646;467;27;57;492;39;242;86;348;0;0;0;0;0;0;0;2.965317919;2;-0.162467066;9.79299;10.35161423;0
10/09/2025 00:28;4.07;2.69;0;0;0;0;8;170;502;633;466;27;57;490;40;248;88;356;0;0;0;0;0;0;0;2.952941176;2.666666667;-0.216403921;9.77202;10.6226464;0
10/09/2025 00:43;4.08;2.69;0;0;0;0;7;149;440;555;469;28;57;494;40;246;87;353;0;0;0;0;0;0;0;2.953020134;2.333333333;-0.189449171;9.83493;10.6226464;0
10/09/2025 00:58;4.1;2.69;0;0;0;0;7;150;442;558;463;27;57;487;39;240;85;345;0;0;0;0;0;0;0;2.946666667;2.666666667;-0.216403921;9.70911;10.35161423;0
10/09/2025 01:13;4.12;2.69;0;0;0;0;7;151;445;563;461;27;56;485;39;240;86;345;0;0;0;0;0;0;0;2.947019868;2.666666667;-0.216403921;9.66717;10.35161423;0
10/09/2025 01:28;4;2.69;0;0;0;0;7;151;446;563;444;26;54;467;39;243;87;349;0;0;0;0;0;0;0;2.953642384;2.333333333;-0.189449171;9.31068;10.35161423;0
10/09/2025 01:43;4.12;2.69;0;0;0;0;7;153;451;569;442;26;54;464;40;246;88;354;0;0;0;0;0;0;0;2.947712418;2.666666667;-0.216403921;9.26874;10.6226464;0
10/09/2025 01:58;3.95;2.69;0;0;0;0;8;169;497;626;458;27;56;480;37;229;81;328;0;0;0;0;0;0;0;2.940828402;3.333333333;-0.27023136;9.60426;9.810390826;0
10/09/2025 02:13;3.95;2.69;0;0;0;0;7;157;463;581;464;27;57;485;38;233;83;334;0;0;0;0;0;0;0;2.949044586;2.666666667;-0.216403921;9.73008;10.08086238;0
10/09/2025 02:28;4.06;2.69;0;0;0;0;7;155;457;575;466;28;57;488;38;232;83;333;0;0;0;0;0;0;0;2.948387097;2.666666667;-0.216403921;9.77202;10.08086238;0
10/09/2025 02:43;3.95;2.69;0;0;0;0;7;155;456;573;463;27;57;485;38;237;84;340;0;0;0;0;0;0;0;2.941935484;3;-0.243331318;9.70911;10.08086238;0
10/09/2025 02:58;3.96;2.69;0;0;0;0;8;162;474;595;466;28;57;488;36;224;79;320;0;0;0;0;0;0;0;2.925925926;4;-0.323949382;9.77202;9.540199584;0
10/09/2025 03:13;3.95;2.69;0;0;0;0;7;159;467;586;454;27;56;476;37;226;80;323;0;0;0;0;0;0;0;2.937106918;3.333333333;-0.27023136;9.52038;9.810390826;0
10/09/2025 03:28;4.11;2.69;0;0;0;0;7;158;463;581;445;26;55;467;37;226;80;323;0;0;0;0;0;0;0;2.930379747;3.666666667;-0.297104048;9.33165;9.810390826;0
10/09/2025 03:43;3.95;2.69;0;0;0;0;7;159;466;586;438;26;54;461;38;234;83;335;0;0;0;0;0;0;0;2.93081761;3.666666667;-0.297104048;9.18486;10.08086238;0
10/09/2025 03:58;4.03;2.69;0;0;0;0;7;155;457;575;434;25;53;456;39;242;86;347;0;0;0;0;0;0;0;2.948387097;2.666666667;-0.216403921;9.10098;10.35161423;0
10/09/2025 04:13;3.95;2.69;0;0;0;0;7;159;466;582;426;25;52;447;41;252;89;360;0;0;0;0;0;0;0;2.93081761;3.666666667;-0.297104048;8.93322;10.89395887;0
10/09/2025 04:28;3.97;2.69;0;0;0;0;8;161;473;596;432;25;53;454;42;261;93;373;0;0;0;0;0;0;0;2.937888199;3.333333333;-0.27023136;9.05904;11.16555166;0
10/09/2025 04:43;3.95;2.69;0;0;0;0;8;163;481;605;453;27;55;477;42;263;93;376;0;0;0;0;0;0;0;2.950920245;2.666666667;-0.216403921;9.49941;11.16555166;0
10/09/2025 04:58;4;2.69;0;0;0;0;7;160;472;591;441;26;54;463;42;263;93;376;0;0;0;0;0;0;0;2.95;2.666666667;-0.216403921;9.24777;11.16555166;0
10/09/2025 05:13;4.01;2.69;0;0;0;0;7;150;441;553;465;27;57;491;39;239;85;342;0;0;0;0;0;0;0;2.94;3;-0.243331318;9.75105;10.35161423;0
10/09/2025 05:28;4;2.69;0;0;0;0;7;149;438;551;454;26;55;479;40;247;88;353;0;0;0;0;0;0;0;2.939597315;3;-0.243331318;9.52038;10.6226464;0
10/09/2025 05:43;4.1;2.63;0;0;0;0;7;148;437;548;442;26;54;466;40;251;89;360;0;0;0;0;0;0;0;2.952702703;2.333333333;-0.189449171;9.26874;10.6226464;0
10/09/2025 05:58;4;2.69;0;0;0;0;8;168;492;618;473;28;58;497;36;221;78;315;0;0;0;0;0;0;0;2.928571429;4;-0.323949382;9.91881;9.540199584;0
10/09/2025 06:13;3.95;2.63;0;0;0;0;7;158;461;579;464;27;57;488;36;223;79;318;0;0;0;0;0;0;0;2.917721519;4.333333333;-0.350767361;9.73008;9.540199584;0
10/09/2025 06:28;4;2.69;0;0;0;0;8;160;468;589;474;28;58;498;37;229;81;326;0;0;0;0;0;0;0;2.925;4;-0.323949382;9.93978;9.810390826;0
10/09/2025 06:43;3.81;2.69;0;0;0;0;8;162;474;596;475;28;58;498;38;235;83;334;0;0;0;0;0;0;0;2.925925926;4;-0.323949382;9.96075;10.08086238;0
10/09/2025 06:58;4.06;2.69;0;0;0;0;8;167;488;610;455;27;56;477;40;245;87;348;0;0;0;0;0;0;0;2.922155689;4.333333333;-0.350767361;9.54135;10.6226464;0
10/09/2025 07:13;3.95;2.75;0;0;0;1;8;166;485;609;454;27;56;478;40;243;86;346;0;0;0;0;0;0;0;2.921686747;4.333333333;-0.350767361;9.52038;10.6226464;0
10/09/2025 07:28;4.06;2.69;1;1;1;4;9;166;482;608;446;28;56;470;42;248;88;354;0;0;0;0;0;0;0;2.915151515;4.666666667;-0.377557987;9.33165;10.89395887;-0.943949594
10/09/2025 07:43;3.96;2.69;3;3;2;8;11;166;481;609;443;29;56;470;43;248;89;356;0;0;0;0;0;0;0;2.938650307;3.333333333;-0.27023136;9.2268;10.6226464;-1.886838376
10/09/2025 07:58;4.1;2.69;7;6;5;16;15;170;489;627;455;32;60;485;47;254;93;370;0;0;0;0;0;0;0;2.951219512;2.666666667;-0.216403921;9.39456;10.6226464;-4.70913985
10/09/2025 08:13;3.95;2.69;8;7;6;19;16;178;511;657;456;33;61;489;49;258;95;378;0;0;0;0;0;0;0;2.953216374;2.666666667;-0.216403921;9.39456;10.89395887;-5.647785384
10/09/2025 08:28;4.11;2.69;8;6;5;18;16;179;515;663;448;32;59;483;49;259;95;379;0;0;0;0;0;0;0;2.947976879;3;-0.243331318;9.2268;10.89395887;-4.70913985
10/09/2025 08:43;4;2.69;6;5;4;14;14;180;521;670;453;31;59;486;48;263;96;384;0;0;0;0;0;0;0;2.954285714;2.666666667;-0.216403921;9.37359;11.16555166;-3.769433504
10/09/2025 08:58;4.01;2.69;7;6;5;17;15;167;480;619;508;35;66;545;45;237;87;349;0;0;0;0;0;0;0;2.950310559;2.666666667;-0.216403921;10.50597;10.08086238;-4.70913985
10/09/2025 09:13;4.02;2.69;8;7;5;19;16;169;482;620;540;38;71;577;46;235;87;346;0;0;0;0;0;0;0;2.944444444;3;-0.243331318;11.15604;10.08086238;-4.70913985
10/09/2025 09:28;3.95;2.69;24;19;16;56;33;190;514;683;541;50;80;598;61;243;95;374;0;0;0;0;0;0;0;2.912280702;5;-0.404321258;10.84149;9.810390826;-14.97589606
10/09/2025 09:43;4.06;2.69;25;20;16;57;33;188;508;673;529;49;78;584;61;242;96;374;0;0;0;0;0;0;0;2.928571429;4;-0.323949382;10.56888;9.540199584;-14.97589606
10/09/2025 09:58;4.08;2.75;35;28;23;79;43;198;522;706;534;57;84;602;74;259;106;411;0;0;0;0;0;0;0;2.935294118;3.666666667;-0.297104048;10.46403;10.35161423;-21.44245523
10/09/2025 10:13;4;2.75;41;32;26;92;48;203;527;718;533;61;87;606;76;260;106;413;0;0;0;0;0;0;0;2.929824561;4;-0.323949382;10.31724;9.27028865;-24.19792554
10/09/2025 10:28;4;2.81;42;33;27;94;50;197;508;698;518;61;86;594;82;278;114;443;0;0;0;0;0;0;0;2.932926829;3.666666667;-0.297104048;9.98172;10.6226464;-25.11429403
10/09/2025 10:43;3.95;2.81;22;17;14;50;29;181;496;654;520;46;75;574;65;280;108;425;0;0;0;0;0;0;0;2.93902439;3.333333333;-0.27023136;10.44306;11.43742475;-13.11876042
10/09/2025 10:58;3.97;2.81;17;14;11;39;27;183;504;660;516;45;74;565;62;278;106;417;0;0;0;0;0;0;0;2.917159763;4.666666667;-0.377557987;10.46403;11.98201185;-10.32510087
10/09/2025 11:13;4.12;2.81;23;18;15;52;31;188;512;675;498;46;73;551;66;284;109;430;0;0;0;0;0;0;0;2.923529412;4.333333333;-0.350767361;9.96075;11.43742475;-14.04785865
10/09/2025 11:28;4;2.75;40;31;25;89;49;200;520;715;536;60;86;610;79;278;112;440;0;0;0;0;0;0;0;2.928994083;4;-0.323949382;10.40112;10.35161423;-23.28049625
10/09/2025 11:43;3.81;2.81;48;37;30;107;55;207;527;730;554;67;92;635;88;283;118;457;0;0;0;0;0;0;0;2.923529412;4.333333333;-0.350767361;10.61082;10.6226464;-27.8570346
10/09/2025 11:58;4;2.81;44;34;28;99;51;202;520;714;529;63;88;606;82;280;115;445;0;0;0;0;0;0;0;2.928571429;4;-0.323949382;10.17045;10.08086238;-26.0296017
10/09/2025 12:13;3.95;2.81;41;32;26;93;48;194;499;683;525;61;86;597;79;271;110;429;0;0;0;0;0;0;0;2.919753086;4.333333333;-0.350767361;10.14948;10.08086238;-24.19792554
10/09/2025 12:28;4;2.81;44;35;28;99;53;202;514;705;516;64;86;592;84;277;114;441;0;0;0;0;0;0;0;2.910179641;5;-0.404321258;9.89784;10.6226464;-26.0296017
10/09/2025 12:43;4;2.81;45;35;28;100;54;196;497;687;511;65;87;590;88;283;117;454;0;0;0;0;0;0;0;2.913043478;4.666666667;-0.377557987;9.77202;11.43742475;-26.0296017
10/09/2025 12:58;3.97;2.81;46;36;29;103;54;198;507;701;556;67;93;640;85;271;113;439;0;0;0;0;0;0;0;2.950617284;2.666666667;-0.216403921;10.6947;10.35161423;-26.94384855
10/09/2025 13:13;3.95;2.88;36;29;24;82;45;194;506;688;536;58;85;606;75;271;110;427;0;0;0;0;0;0;0;2.921212121;4.333333333;-0.350767361;10.485;10.35161423;-22.36200614
